Key	WorldX	WorldY	WorldZ	Classname	micFileName	Eventnumber	Posixtime	ImgX1	ImgY1	ImgX2	ImgY2
12956	202813.154696	544200.958160	22.063837	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	81020	2022-05-02 02:04:05.146209(utc)	50	863	162	885
12957	202782.428377	543365.846404	20.489615	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651453595.007656.mic	47002	2022-05-02 01:07:23.310626(utc)	606	893	734	929
12958	202891.188631	544028.994430	19.081891	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	80791	2022-05-02 02:03:42.246278(utc)	1306	879	1436	913
12959	203085.503206	543462.212493	33.211511	Uturn	2205020933_M009C15L12G031_1349/01_camera/01/1651458274.947946.mic	93370	2022-05-02 02:24:40.147832(utc)	1495	325	1535	381
12960	205212.410616	544864.751800	36.195741	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454974.933429.mic	60544	2022-05-02 01:29:57.533464(utc)	1276	869	1366	893
12961	205331.645052	543735.701415	11.943023	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651451855.024092.mic	29343	2022-05-02 00:37:57.423977(utc)	1761	879	1919	915
12962	204030.391146	542980.199187	15.188359	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651453895.021652.mic	49606	2022-05-02 01:11:43.721897(utc)	1728	909	1874	949
12963	204613.060824	544237.558471	18.558810	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114335	2022-05-02 02:59:36.642577(utc)	1568	895	1696	929
12964	203486.358919	544053.692809	27.549820	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459354.948133.mic	104638	2022-05-02 02:43:26.948081(utc)	673	873	759	897
12965	204607.713076	544078.892547	21.456894	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114734	2022-05-02 03:00:16.542427(utc)	1180	882	1284	912
12966	204164.777804	544441.099273	34.679202	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455694.937706.mic	67709	2022-05-02 01:41:54.038428(utc)	1530	899	1666	939
12967	203756.494661	543724.884566	31.045713	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459774.946046.mic	108521	2022-05-02 02:49:55.245910(utc)	975	880	1087	914
12968	202881.942782	544032.050094	19.131087	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	80798	2022-05-02 02:03:42.946213(utc)	325	898	465	934
12969	202868.566561	544066.416869	19.248200	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	80833	2022-05-02 02:03:46.446245(utc)	274	906	422	946
12970	204620.942232	544215.220885	21.714609	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114355	2022-05-02 02:59:38.642567(utc)	1677	425	1747	573
12971	205242.162249	544877.479583	36.749646	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454974.933429.mic	60509	2022-05-02 01:29:54.033485(utc)	1409	905	1529	939
12972	203518.684481	543950.136596	25.385628	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459954.944722.mic	110141	2022-05-02 02:52:37.244738(utc)	944	882	1054	912
12973	203122.752108	543909.487159	24.950069	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651459174.947980.mic	102706	2022-05-02 02:40:13.748119(utc)	903	311	987	341
12974	204089.103670	544031.874602	28.378113	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460434.942337.mic	115493	2022-05-02 03:01:32.442053(utc)	1652	833	1750	855
12975	205024.789588	543788.410282	12.948547	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651451735.024854.mic	28275	2022-05-02 00:36:10.624434(utc)	1064	886	1142	906
12976	204625.919588	544087.111144	21.198533	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114713	2022-05-02 03:00:14.442405(utc)	1068	869	1184	899
12977	203034.935457	543868.047896	17.799241	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458814.948153.mic	98974	2022-05-02 02:34:00.548176(utc)	1771	878	1881	902
12978	203499.894076	543991.204452	25.571706	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459954.944722.mic	110262	2022-05-02 02:52:49.344694(utc)	597	848	677	868
12979	203491.725374	544046.868682	30.542797	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651456774.945977.mic	78709	2022-05-02 02:00:14.046075(utc)	136	502	186	594
12980	203935.640658	544414.699859	39.607349	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455814.939881.mic	69254	2022-05-02 01:44:28.540453(utc)	1051	870	1169	900
12981	204030.264193	542981.842315	15.173546	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651453895.021652.mic	49606	2022-05-02 01:11:43.721897(utc)	1488	895	1606	925
12982	204352.103609	544997.328094	21.428242	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455274.933242.mic	63388	2022-05-02 01:34:41.933142(utc)	596	841	680	865
12983	204033.983553	542982.548186	15.133376	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651453895.021652.mic	49610	2022-05-02 01:11:44.125375(utc)	1660	910	1788	942
12984	205517.234041	544980.535735	49.273486	nonProtect_Left	2205020933_M009C15L12G031_1349/01_camera/01/1651461334.939808.mic	124399	2022-05-02 03:16:23.039808(utc)	1055	305	1121	381
12985	202660.142489	544351.681853	25.891269	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457674.946814.mic	87385	2022-05-02 02:14:41.646685(utc)	421	893	563	933
12986	203513.018709	543956.007140	25.454479	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459954.944722.mic	110158	2022-05-02 02:52:38.944718(utc)	484	907	586	939
12987	204613.687044	543321.977752	13.750975	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454135.027697.mic	52071	2022-05-02 01:15:50.227941(utc)	1678	935	1876	991
12988	204617.774569	544239.906249	18.602937	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114334	2022-05-02 02:59:36.542574(utc)	867	883	963	911
12989	202753.395907	544368.289031	34.208717	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651457734.947143.mic	88270	2022-05-02 02:16:10.146981(utc)	1293	307	1447	367
12990	202801.237703	543388.477599	20.119241	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458334.947932.mic	94128	2022-05-02 02:25:55.948011(utc)	1395	893	1529	929
12991	204139.304232	543891.562553	31.381616	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651460434.942337.mic	115214	2022-05-02 03:01:04.542208(utc)	1666	381	1754	545
12992	202434.280916	544262.879027	17.772435	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651453355.002017.mic	44279	2022-05-02 01:02:50.998003(utc)	1557	860	1673	886
12993	204009.563265	542967.806487	18.493258	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651453895.021652.mic	49573	2022-05-02 01:11:40.421785(utc)	1644	455	1706	579
12994	202826.694246	544169.932220	20.820512	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457734.947143.mic	88485	2022-05-02 02:16:31.647103(utc)	1492	897	1618	929
12995	202625.477205	543764.244044	17.815042	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651453474.999371.mic	45555	2022-05-02 01:04:58.600899(utc)	1144	898	1274	932
12996	202663.620516	543742.910804	17.469563	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457494.946237.mic	85837	2022-05-02 02:12:06.846172(utc)	638	879	734	907
12997	202998.890535	543731.909835	18.916533	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459114.948187.mic	101741	2022-05-02 02:38:37.248166(utc)	121	905	241	939
12998	203278.930697	543964.091155	21.945476	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459234.948200.mic	102918	2022-05-02 02:40:34.948200(utc)	1488	911	1596	943
12999	203840.187410	544636.957122	33.210902	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456474.945316.mic	75326	2022-05-02 01:54:35.745341(utc)	144	885	294	921
13000	203610.661043	543675.985046	28.024067	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459834.945553.mic	109194	2022-05-02 02:51:02.545481(utc)	375	769	431	779
13001	203419.934359	544156.052611	36.001851	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651457314.946225.mic	83894	2022-05-02 02:08:52.546265(utc)	1669	328	1781	444
13002	205328.666201	545373.142425	17.867334	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454794.933325.mic	58848	2022-05-02 01:27:07.933455(utc)	1689	887	1851	927
13003	205262.754854	544642.664031	39.274045	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651460974.940702.mic	120365	2022-05-02 03:09:39.640785(utc)	1656	278	1778	384
13004	202816.198885	543362.428466	26.188633	noUturn	2205020933_M009C15L12G031_1349/01_camera/01/1651458334.947932.mic	94072	2022-05-02 02:25:50.347930(utc)	727	306	787	370
13005	204656.138704	544183.300567	18.654669	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	121904	2022-05-02 03:12:13.540350(utc)	1684	825	1814	853
13006	203163.491732	544540.646392	39.632539	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457194.946312.mic	82549	2022-05-02 02:06:38.046296(utc)	734	805	786	817
13007	204205.828646	544972.840789	21.912314	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651452755.010929.mic	38569	2022-05-02 00:53:20.009531(utc)	1456	886	1592	920
13008	204209.988070	544974.100677	21.892235	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651452755.010929.mic	38566	2022-05-02 00:53:19.709585(utc)	1446	906	1596	946
13009	205727.855013	545083.098479	40.032331	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651461814.938648.mic	129118	2022-05-02 03:24:14.938449(utc)	95	547	127	607
13010	204657.181307	544104.374511	23.246681	PedestrianRoad	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114652	2022-05-02 03:00:08.342353(utc)	1620	505	1680	561
13011	205082.892943	543701.281104	11.977230	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651451735.024854.mic	28432	2022-05-02 00:36:26.324624(utc)	1420	883	1516	909
13012	205095.558291	544820.899810	33.593499	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455514.933224.mic	65730	2022-05-02 01:38:36.133305(utc)	1715	870	1813	894
13013	205651.904146	544502.313445	18.674292	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651461634.939369.mic	127498	2022-05-02 03:21:32.939014(utc)	1791	214	1919	360
13014	202939.064119	543871.671058	21.061435	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651458214.947783.mic	92865	2022-05-02 02:23:49.647679(utc)	1679	362	1767	442
13015	205107.496134	545004.364349	33.162038	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651455394.932936.mic	64615	2022-05-02 01:36:44.632903(utc)	1610	225	1734	471
13016	204140.874361	543882.442214	28.249583	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460434.942337.mic	115200	2022-05-02 03:01:03.142241(utc)	734	872	818	896
13017	205091.821276	545036.309295	27.596737	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455394.932936.mic	64575	2022-05-02 01:36:40.632866(utc)	1606	904	1770	944
13018	202805.842196	543798.360432	17.631983	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457854.947301.mic	89250	2022-05-02 02:17:48.147318(utc)	1336	906	1438	934
13019	204648.391329	544096.490081	20.877785	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114681	2022-05-02 03:00:11.242218(utc)	1033	876	1123	902
13020	205311.687533	544893.319915	38.238776	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461334.939808.mic	124211	2022-05-02 03:16:04.240002(utc)	1620	921	1738	951
13021	204168.510225	544435.568389	34.304155	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455694.937706.mic	67706	2022-05-02 01:41:53.737978(utc)	625	895	715	925
13022	203374.032381	544278.891662	41.336555	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651457314.946225.mic	83742	2022-05-02 02:08:37.346309(utc)	1696	369	1772	533
13023	202862.307039	544082.663482	19.418060	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	80849	2022-05-02 02:03:48.046284(utc)	204	927	366	969
13024	202962.316561	543415.925658	24.838743	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458274.947946.mic	93811	2022-05-02 02:25:24.247878(utc)	828	880	936	910
13025	202982.495150	543861.438613	17.783430	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457434.946171.mic	85333	2022-05-02 02:11:16.446194(utc)	1174	870	1276	902
13026	203361.098543	544313.933471	39.738454	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457254.946218.mic	83558	2022-05-02 02:08:18.946380(utc)	1690	917	1850	959
13027	205886.699434	544739.919402	20.150919	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461874.938405.mic	129751	2022-05-02 03:25:18.238279(utc)	1691	824	1805	848
13028	205520.655886	544981.052703	48.379123	HighSpeed_limit	2205020933_M009C15L12G031_1349/01_camera/01/1651461334.939808.mic	124404	2022-05-02 03:16:23.539852(utc)	1129	326	1195	396
13029	202995.959261	543762.146781	21.532224	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651459114.948187.mic	101790	2022-05-02 02:38:42.148089(utc)	1307	380	1379	554
13030	203955.918245	544384.319854	42.708656	Narrow_Right	2205020933_M009C15L12G031_1349/01_camera/01/1651455814.939881.mic	69210	2022-05-02 01:44:24.140528(utc)	1677	370	1781	450
13031	204166.687227	544434.830474	34.411294	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455694.937706.mic	67707	2022-05-02 01:41:53.837981(utc)	642	877	728	899
13032	205093.462847	545038.377044	27.510507	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455394.932936.mic	64572	2022-05-02 01:36:40.332880(utc)	1233	877	1337	903
13033	205142.445459	544919.287444	36.379707	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455394.932936.mic	64752	2022-05-02 01:36:58.332720(utc)	1533	924	1645	948
13034	203573.716341	544112.570434	28.672051	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456174.943686.mic	72880	2022-05-02 01:50:31.144036(utc)	1113	870	1199	894
13035	202780.380037	544315.528533	26.330978	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457734.947143.mic	88345	2022-05-02 02:16:17.646982(utc)	199	920	363	962
13036	203846.266390	544272.103149	40.739713	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651459474.948154.mic	105372	2022-05-02 02:44:40.348078(utc)	825	307	913	341
13037	203424.843416	544137.409789	31.490369	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457314.946225.mic	83922	2022-05-02 02:08:55.346188(utc)	1499	885	1595	911
13038	204171.670565	544440.445708	34.084846	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455694.937706.mic	67700	2022-05-02 01:41:53.138051(utc)	1105	850	1201	876
13039	204545.180758	544049.489562	22.470595	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114798	2022-05-02 03:00:22.942453(utc)	1282	896	1414	932
13040	204377.670809	545001.075530	24.392484	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651455274.933242.mic	63720	2022-05-02 01:35:15.133122(utc)	1708	464	1756	582
13041	202457.971346	544219.141692	17.245463	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651453355.002017.mic	44328	2022-05-02 01:02:55.897915(utc)	497	878	623	912
13042	203388.232821	544004.199081	28.839203	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651459234.948200.mic	103379	2022-05-02 02:41:21.047988(utc)	1679	352	1769	430
13043	203361.888826	544319.360931	40.008989	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457254.946218.mic	83548	2022-05-02 02:08:17.946294(utc)	1242	876	1332	902
13044	204271.357576	544478.308684	28.732607	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456054.942633.mic	71501	2022-05-02 01:48:13.243070(utc)	1341	905	1437	929
13045	205702.306185	544517.292571	14.822167	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461934.938058.mic	130498	2022-05-02 03:26:32.937993(utc)	1258	885	1382	919
13046	202954.074618	543861.496158	17.247412	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458214.947783.mic	92888	2022-05-02 02:23:51.947821(utc)	219	925	351	959
13047	203388.598543	544239.684600	39.472469	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651457314.946225.mic	83796	2022-05-02 02:08:42.746252(utc)	1692	390	1796	502
13048	205135.850000	544837.727019	35.138622	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455454.932740.mic	65680	2022-05-02 01:38:31.133217(utc)	1785	896	1911	926
13049	203018.398348	543689.933738	19.066480	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458214.947783.mic	93084	2022-05-02 02:24:11.547838(utc)	451	886	573	920
13050	203051.866243	543446.949859	26.985196	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458274.947946.mic	93680	2022-05-02 02:25:11.147931(utc)	132	939	264	973
13051	204668.408114	544635.704253	21.339874	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455574.934932.mic	66631	2022-05-02 01:40:06.235671(utc)	465	896	559	922
13052	204677.039705	544119.736632	20.116466	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	121797	2022-05-02 03:12:02.840365(utc)	1206	892	1304	922
13053	203628.931185	543679.565887	28.283675	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459834.945553.mic	109170	2022-05-02 02:51:00.145491(utc)	793	879	901	911
13054	203100.573397	543894.337272	20.660840	CrossWalk	2205020933_M009C15L12G031_1349/01_camera/01/1651459174.947980.mic	102440	2022-05-02 02:39:47.148130(utc)	1694	544	1774	634
13055	205312.988375	544530.029082	30.085417	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460974.940702.mic	120540	2022-05-02 03:09:57.140754(utc)	1338	886	1450	916
13056	204612.583284	544247.483550	18.601087	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114326	2022-05-02 02:59:35.742469(utc)	1111	873	1235	905
13057	202965.029451	543859.064368	20.774777	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651459114.948187.mic	102212	2022-05-02 02:39:24.348161(utc)	1178	563	1200	617
13058	204652.427889	544187.167205	20.758605	OneWay_right	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	121919	2022-05-02 03:12:15.040438(utc)	1681	559	1783	645
13059	204171.790987	544434.760345	34.190370	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455694.937706.mic	67703	2022-05-02 01:41:53.437960(utc)	402	882	500	908
13060	202994.791903	543765.258868	21.498162	HighSpeed_limit	2205020933_M009C15L12G031_1349/01_camera/01/1651459114.948187.mic	101802	2022-05-02 02:38:43.348096(utc)	1662	245	1832	399
13061	204048.603060	544120.059539	29.112152	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460554.942006.mic	116134	2022-05-02 03:02:36.542038(utc)	867	900	963	926
13062	203844.748690	544274.791747	40.713216	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651459474.948154.mic	105377	2022-05-02 02:44:40.848001(utc)	548	289	644	327
13063	203910.631991	544307.529174	40.424922	Stop	2205020933_M009C15L12G031_1349/01_camera/01/1651460134.943670.mic	112481	2022-05-02 02:56:31.243357(utc)	1187	561	1209	581
13064	204695.264010	544119.546050	23.579247	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	121749	2022-05-02 03:11:58.040424(utc)	1300	390	1366	540
